Biot,Thermal Expansion of Solid,Thermal Expansion Difference,Bulk Modulus,Skempton,Shear Modulus,Poisson Ratio,Thermal Filtration,Thermal Osmosis,Thermal Conductivity,Permeability,Specific Heat,Fluid Diffusivity,Thermal Diffusivity,Fluid Thermal Diffusivity,Thermal Fluid  Diffusivity,Diagnal Ratio,Off Diagnal Ratio,Case
0.86864,0.0012851,0.00010489,1.11E+10,0.7008,1.50E+10,0.23337,-5.24E-09,-1.31E-20,65.105,3.41E-17,7.95E+06,5.59E-05,8.20E-06,125.32,7.23E-15,0.1468,5.77E-17,1
0.68212,0.00051612,0.00087388,1.41E+10,0.59769,1.53E+10,0.31234,-9.42E-09,-1.61E-20,197.82,8.22E-17,8.68E+06,0.00014669,2.28E-05,462.11,2.03E-14,0.15572,4.39E-17,1
0.8623,0.001379,1.10E-05,1.25E+10,0.74893,2.24E+10,0.29098,-8.49E-09,-1.88E-20,138.38,1.30E-17,1.70E+06,3.12E-05,8.23E-05,1950.1,2.34E-14,2.6361,1.20E-17,1
0.65722,0.0012432,0.00014678,1.11E+10,0.66393,2.04E+10,0.26984,-1.51E-09,-1.02E-20,123.98,2.29E-18,4.87E+06,4.02E-06,2.55E-05,368.48,9.90E-16,6.3437,2.69E-18,1
0.55621,0.0011148,0.00027516,1.22E+10,0.73828,1.85E+10,0.27098,-7.27E-09,-4.14E-21,144.27,9.48E-17,3.31E+06,0.00022807,4.38E-05,803.93,5.50E-14,0.19189,6.85E-17,1
0.6748,0.00065966,0.00073034,1.56E+10,0.74597,1.59E+10,0.24704,-6.70E-09,-2.60E-21,92.883,1.65E-17,7.20E+05,4.47E-05,0.00013371,3578.2,7.30E-14,2.9884,2.04E-17,1
0.82436,0.0004113,0.0009787,1.11E+10,0.8908,1.66E+10,0.25294,-3.41E-09,-9.82E-21,96.028,8.73E-17,6.98E+06,0.00024652,1.39E-05,483.09,4.44E-14,0.056181,9.19E-17,1
0.63823,0.00075941,0.00063059,9.50E+09,0.94967,1.55E+10,0.29702,-1.66E-09,-1.75E-20,195.55,7.59E-17,2.95E+06,0.00021631,6.70E-05,1944.1,7.61E-14,0.3097,3.91E-17,1
0.61448,0.00052815,0.00086185,8.77E+09,0.80009,2.38E+10,0.31585,-5.68E-09,-1.13E-20,120.29,9.16E-17,5.80E+06,0.0001887,2.09E-05,493.43,3.86E-14,0.11052,7.81E-17,1
0.68853,0.0010797,0.00031028,1.39E+10,0.93179,1.78E+10,0.28616,-8.34E-09,-1.91E-20,134.25,5.86E-17,4.37E+06,0.00021777,3.09E-05,1004.6,4.58E-14,0.14196,4.56E-17,1
0.57383,0.0012788,0.00011121,1.36E+10,0.73503,1.55E+10,0.22876,-9.37E-09,-1.20E-20,13.19,3.96E-17,4.17E+06,9.78E-05,3.16E-06,48.133,1.67E-14,0.032334,3.47E-16,0
0.69709,0.0010845,0.00030549,1.19E+10,0.89075,1.50E+10,0.23123,-7.20E-09,-1.36E-20,110.22,7.87E-18,5.70E+06,2.18E-05,1.94E-05,455.06,4.52E-15,0.89051,9.92E-18,1
0.8654,0.00050097,0.00088903,9.83E+09,0.93179,2.22E+10,0.29839,-8.81E-09,-1.14E-20,46.25,2.88E-17,7.62E+06,0.00010378,6.12E-06,277.12,1.84E-14,0.058921,6.65E-17,1
0.67419,0.0010771,0.00031291,1.54E+10,0.92989,2.15E+10,0.22648,-8.15E-09,-8.28E-21,124.18,1.62E-17,3.92E+05,7.07E-05,0.00033774,11530,1.73E-13,4.7797,1.50E-17,1
0.73096,0.0005944,0.0007956,9.75E+09,0.90088,1.41E+10,0.22384,-7.52E-09,-3.63E-21,33.989,5.34E-17,1.12E+06,0.0001313,3.13E-05,839.17,1.39E-13,0.23823,1.65E-16,1
0.87051,0.0013058,8.42E-05,9.84E+09,0.66696,2.17E+10,0.27241,-9.53E-09,-1.48E-20,73.316,3.40E-17,7.44E+06,5.12E-05,9.88E-06,157.17,8.57E-15,0.19298,5.45E-17,1
0.88685,0.0011473,0.00024272,1.30E+10,0.73455,2.17E+10,0.25001,-5.35E-09,-1.43E-20,42.934,8.08E-17,9.64E+06,0.00018191,4.46E-06,105.96,2.05E-14,0.024538,1.93E-16,0
0.63761,0.0013579,3.21E-05,1.28E+10,0.69255,2.05E+10,0.28422,-1.50E-09,-1.72E-20,142.81,2.56E-17,9.33E+06,5.58E-05,1.53E-05,244.39,4.55E-15,0.27435,1.86E-17,1
0.91984,0.00071949,0.00067051,8.33E+09,0.76383,2.20E+10,0.29882,-8.20E-09,-1.20E-20,124.43,2.34E-17,5.42E+05,4.61E-05,0.00024269,5659.5,1.22E-13,5.2664,2.16E-17,1
0.86533,0.0007974,0.0005926,1.02E+10,0.75344,2.27E+10,0.23563,-6.22E-09,-4.90E-21,34.873,4.02E-17,6.81E+06,7.99E-05,5.14E-06,119.68,1.47E-14,0.064334,1.23E-16,1
0.86053,0.00069948,0.00069052,9.97E+09,0.58458,2.18E+10,0.22677,-4.84E-09,-1.85E-20,197.88,6.85E-17,8.45E+06,8.04E-05,2.35E-05,328.47,1.19E-14,0.29172,3.64E-17,1
0.58016,0.00042529,0.00096471,9.49E+09,0.69032,1.21E+10,0.30883,-4.24E-09,-1.51E-20,182.32,2.01E-17,5.12E+06,3.32E-05,3.57E-05,681.08,8.33E-15,1.0765,1.22E-17,1
0.83197,0.00039036,0.00099964,8.95E+09,0.76597,2.20E+10,0.26502,-9.92E-09,-1.31E-20,88.958,1.17E-17,9.64E+06,2.17E-05,9.26E-06,219.5,3.91E-15,0.42746,1.78E-17,1
0.72934,0.000645,0.000745,9.67E+09,0.91682,1.36E+10,0.30552,-8.00E-09,-1.22E-20,170.6,5.05E-17,1.23E+06,0.0001359,0.00014294,4196.7,1.31E-13,1.0518,3.12E-17,1
0.80031,0.00044118,0.00094882,9.04E+09,0.89963,2.28E+10,0.24429,-5.82E-09,-3.07E-21,186.11,8.64E-17,5.56E+06,0.00023489,3.37E-05,1142.3,5.41E-14,0.14363,4.73E-17,1
0.91598,0.00042707,0.00096293,1.56E+10,0.97952,2.38E+10,0.26786,-8.90E-09,-1.43E-20,11.1,2.75E-19,5.12E+06,1.75E-06,2.21E-06,161.98,2.17E-15,1.2625,1.34E-17,1
0.79896,0.0012161,0.00017393,1.25E+10,0.73977,1.29E+10,0.29759,-1.98E-09,-1.11E-20,65.647,8.27E-17,9.79E+06,0.0001672,6.71E-06,118.41,1.51E-14,0.040127,1.28E-16,0
0.58996,0.00060077,0.00078923,1.47E+10,0.7994,1.79E+10,0.31531,-8.03E-09,-2.77E-21,172.38,3.47E-17,8.31E+06,0.00010964,2.08E-05,697.4,1.50E-14,0.19009,2.16E-17,1
0.7758,0.00057836,0.00081164,1.51E+10,0.92305,1.52E+10,0.27673,-1.52E-09,-1.44E-20,21.552,7.52E-17,6.45E+06,0.00027035,3.36E-06,134.73,4.72E-14,0.012443,3.51E-16,0
0.93467,0.0012143,0.0001757,1.09E+10,0.63908,1.32E+10,0.26851,-4.30E-09,-5.34E-21,42.102,4.58E-18,3.18E+06,6.15E-06,1.33E-05,179.61,3.31E-15,2.1624,1.84E-17,1
0.8102,0.00077524,0.00061476,1.11E+10,0.70488,1.88E+10,0.29513,-1.68E-09,-8.44E-21,163.92,9.89E-17,2.51E+06,0.00018274,6.60E-05,1371.4,8.34E-14,0.36123,6.08E-17,1
0.6037,0.00082399,0.00056601,1.40E+10,0.60824,1.54E+10,0.23423,-1.49E-09,-1.91E-20,178.47,1.49E-17,4.74E+06,2.82E-05,3.78E-05,645.58,5.69E-15,1.3404,8.82E-18,1
0.91157,0.0011325,0.00025751,1.01E+10,0.80408,1.30E+10,0.29301,-6.32E-09,-1.31E-20,196.81,9.50E-17,8.72E+06,0.00019614,2.26E-05,490.61,2.44E-14,0.11527,4.98E-17,1
0.6358,0.00068324,0.00070676,1.34E+10,0.80045,1.41E+10,0.2237,-1.28E-09,-1.96E-20,68.979,8.65E-17,9.63E+06,0.00022113,7.18E-06,182.1,2.30E-14,0.032477,1.26E-16,0
0.78013,0.00096354,0.00042646,1.39E+10,0.85428,1.34E+10,0.25114,-3.74E-09,-1.00E-20,152.44,9.86E-17,7.95E+06,0.00026682,1.92E-05,476.85,3.13E-14,0.072019,6.57E-17,1
0.67582,0.00072939,0.00066061,8.31E+09,0.93686,1.83E+10,0.24749,-2.46E-09,-1.48E-20,104.72,7.83E-17,2.12E+06,0.00019718,5.01E-05,1341.9,1.01E-13,0.254,7.56E-17,1
0.87652,0.00082486,0.00056514,1.59E+10,0.94291,1.39E+10,0.26189,-7.43E-09,-8.12E-21,189.39,1.86E-17,8.89E+06,6.68E-05,2.14E-05,782.63,8.52E-15,0.31996,1.09E-17,1
0.75897,0.0012023,0.00018773,1.42E+10,0.95424,2.23E+10,0.23455,-3.39E-09,-1.45E-20,10.627,6.26E-17,1.04E+06,0.00026514,1.05E-05,388,2.32E-13,0.039725,5.97E-16,0
0.67323,0.0011968,0.00019321,1.10E+10,0.91736,2.23E+10,0.28392,-2.79E-09,-1.24E-20,197.82,1.55E-17,6.39E+06,4.91E-05,3.11E-05,861.35,7.19E-15,0.63258,8.35E-18,1
0.8568,0.00080821,0.00058179,1.22E+10,0.93083,2.21E+10,0.29672,-1.68E-09,-3.55E-21,184.21,7.54E-17,8.16E+06,0.00030541,2.27E-05,1063.7,4.37E-14,0.074383,4.11E-17,1
0.86616,0.00065854,0.00073146,1.51E+10,0.73576,1.65E+10,0.24873,-6.46E-09,-1.57E-20,87.401,6.88E-17,2.47E+06,0.00016057,3.57E-05,928.51,7.57E-14,0.22249,8.15E-17,1
0.58443,0.00075861,0.00063139,1.31E+10,0.83465,1.84E+10,0.22979,-1.75E-09,-1.18E-20,195.59,1.41E-18,3.25E+06,4.21E-06,6.06E-05,1722.2,1.79E-15,14.391,1.04E-18,1
0.93667,0.0010363,0.00035373,1.12E+10,0.74929,2.03E+10,0.23206,-6.47E-09,-1.60E-20,194.64,1.64E-17,5.75E+06,3.41E-05,3.40E-05,800.76,7.86E-15,0.99647,9.82E-18,1
0.58974,0.0012994,9.06E-05,1.52E+10,0.76259,1.53E+10,0.3122,-2.93E-09,-3.20E-21,53.148,1.23E-17,6.28E+06,3.60E-05,8.47E-06,160.82,4.18E-15,0.2353,2.60E-17,1
0.65449,0.0012462,0.00014384,1.33E+10,0.58787,1.44E+10,0.30938,-7.14E-09,-1.19E-20,64.266,2.24E-17,5.06E+06,3.76E-05,1.27E-05,160.09,6.98E-15,0.33868,4.36E-17,1
0.69329,0.00079585,0.00059415,1.49E+10,0.60543,1.91E+10,0.30511,-9.08E-09,-4.71E-21,38.093,8.19E-17,7.00E+06,0.00015923,5.46E-06,108.41,2.46E-14,0.03426,2.27E-16,0
0.61097,0.00098799,0.00040201,9.48E+09,0.66715,1.20E+10,0.30208,-1.16E-09,-1.22E-20,45.001,2.70E-17,9.65E+06,4.09E-05,4.67E-06,61.532,3.81E-15,0.11409,6.19E-17,0
0.82624,0.001106,0.00028396,1.40E+10,0.87645,1.69E+10,0.30728,-4.18E-09,-1.24E-20,100.35,9.94E-17,1.87E+06,0.00033888,5.44E-05,1798.2,1.80E-13,0.16053,1.00E-16,1
0.82014,0.00051593,0.00087407,1.29E+10,0.80666,1.77E+10,0.3076,-4.90E-09,-1.20E-20,136.97,9.17E-17,8.28E+05,0.00025858,0.00017359,5642.8,3.84E-13,0.67132,6.81E-17,1
0.64399,0.00087193,0.00051807,9.59E+09,0.90409,2.31E+10,0.25222,-3.75E-09,-7.89E-21,53.47,2.96E-17,8.68E+06,8.02E-05,6.18E-06,167.37,9.69E-15,0.077044,5.79E-17,1
0.949,0.001303,8.70E-05,1.48E+10,0.81788,1.47E+10,0.29504,-2.16E-09,-8.10E-21,31.957,6.99E-18,1.17E+06,2.02E-05,2.77E-05,752.86,1.83E-14,1.3706,2.44E-17,1
0.75887,0.00065993,0.00073007,1.10E+10,0.85464,1.81E+10,0.22397,-8.87E-09,-1.50E-20,14.851,8.19E-17,2.82E+06,0.00020825,5.31E-06,149.92,8.59E-14,0.025521,5.73E-16,0
0.91164,0.00079666,0.00059334,9.96E+09,0.84785,2.29E+10,0.24055,-6.11E-09,-6.03E-21,37.832,6.00E-17,7.71E+06,0.00016341,4.93E-06,161.78,2.65E-14,0.030181,1.64E-16,0
0.89158,0.0013793,1.07E-05,8.83E+09,0.74175,1.72E+10,0.22429,-7.90E-09,-6.84E-21,89.694,7.31E-17,6.77E+06,0.00011725,1.33E-05,215.85,1.88E-14,0.11325,8.69E-17,1
0.83799,0.0009282,0.0004618,1.44E+10,0.59856,2.25E+10,0.26862,-9.93E-09,-1.36E-20,97.816,5.68E-17,5.30E+06,9.80E-05,1.85E-05,344.26,2.19E-14,0.18882,6.35E-17,1
0.85759,0.00085391,0.00053609,1.12E+10,0.86244,1.45E+10,0.31014,-2.05E-09,-5.23E-21,188.35,5.45E-17,9.17E+06,0.0001476,2.06E-05,618.55,1.81E-14,0.13964,2.93E-17,1
0.64433,0.0011701,0.00021991,1.15E+10,0.66846,1.82E+10,0.30315,-5.29E-09,-1.15E-20,182.43,9.05E-17,6.53E+06,0.00016756,2.80E-05,433.97,2.23E-14,0.16701,5.15E-17,1
0.66936,0.0012288,0.00016116,1.26E+10,0.85338,1.31E+10,0.26454,-1.00E-09,-7.83E-21,112.03,1.08E-17,5.44E+06,2.88E-05,2.06E-05,398.82,4.05E-15,0.71546,1.01E-17,1
0.73212,0.00069758,0.00069242,1.22E+10,0.63992,2.21E+10,0.30914,-6.09E-09,-5.25E-21,148.01,2.53E-17,7.73E+06,4.48E-05,1.92E-05,381.95,7.31E-15,0.42851,1.91E-17,1
0.58104,0.00041773,0.00097227,1.20E+10,0.96223,1.63E+10,0.2554,-2.41E-09,-1.70E-20,87.088,2.55E-17,3.31E+06,8.92E-05,2.66E-05,1063.1,3.18E-14,0.29875,2.99E-17,1
0.88184,0.00089238,0.00049762,8.39E+09,0.96663,1.56E+10,0.25167,-1.52E-09,-4.02E-21,179.86,6.74E-17,5.82E+06,0.00020806,3.11E-05,1091.1,4.12E-14,0.14963,3.77E-17,1
0.73169,0.0011401,0.00024988,1.09E+10,0.75884,1.94E+10,0.2775,-6.41E-09,-1.79E-20,35.346,1.69E-17,3.04E+06,3.58E-05,1.17E-05,230.22,1.32E-14,0.32709,5.71E-17,1
0.64882,0.0010409,0.0003491,1.11E+10,0.96716,2.38E+10,0.24252,-4.43E-09,-3.48E-21,19.718,8.55E-17,9.86E+06,0.00030097,2.00E-06,64.517,2.84E-14,0.0066607,4.41E-16,0
0.78145,0.0007928,0.0005972,1.20E+10,0.75778,1.41E+10,0.3016,-8.11E-09,-1.51E-20,107.79,7.18E-17,6.98E+06,0.00015202,1.55E-05,348.32,2.44E-14,0.10184,7.00E-17,1
0.60289,0.0011582,0.00023177,1.33E+10,0.85667,2.37E+10,0.23041,-6.28E-09,-1.20E-20,161.96,4.39E-17,2.80E+06,0.00014247,5.82E-05,1486.9,4.26E-14,0.40856,2.86E-17,1
0.78879,0.0010332,0.00035684,1.24E+10,0.89449,1.63E+10,0.29737,-3.38E-09,-3.37E-21,182.84,6.66E-17,7.55E+06,0.00020926,2.43E-05,755.15,2.80E-14,0.11619,3.70E-17,1
0.92721,0.00080736,0.00058264,1.32E+10,0.88613,1.41E+10,0.25251,-6.51E-09,-1.31E-20,118.79,4.54E-17,3.04E+06,0.00013356,3.95E-05,1261.7,5.04E-14,0.29579,3.99E-17,1
0.66125,0.00046157,0.00092843,1.47E+10,0.81589,1.29E+10,0.24104,-3.27E-09,-8.99E-21,107.9,8.86E-17,1.37E+06,0.00024564,8.07E-05,2433.5,2.02E-13,0.32872,8.32E-17,1
0.88813,0.0011171,0.00027286,1.43E+10,0.59201,1.71E+10,0.25705,-3.52E-09,-5.49E-21,112.39,6.30E-17,5.55E+06,9.71E-05,2.03E-05,309.8,1.80E-14,0.20871,5.81E-17,1
0.7423,0.0011571,0.00023295,9.34E+09,0.67938,2.28E+10,0.27677,-8.18E-09,-5.59E-21,188.68,6.90E-17,2.32E+06,0.00010622,8.18E-05,1229.9,4.85E-14,0.77014,3.95E-17,1
0.89827,0.00068224,0.00070776,1.56E+10,0.7549,1.57E+10,0.28592,-5.27E-09,-1.08E-20,190.6,4.70E-17,1.76E+06,0.0001197,0.00011011,3129.4,8.03E-14,0.91988,2.57E-17,1
0.72887,0.0011809,0.00020908,1.15E+10,0.70029,1.49E+10,0.22746,-5.63E-09,-1.27E-20,46.276,8.83E-17,1.07E+06,0.00015753,4.36E-05,640.95,1.28E-13,0.27677,1.99E-16,1
0.60754,0.0011581,0.00023194,8.65E+09,0.82563,2.23E+10,0.29386,-9.56E-09,-1.51E-20,41.518,8.28E-17,3.66E+06,0.00017626,1.14E-05,206.36,4.38E-14,0.064576,2.12E-16,0
0.61729,0.00079328,0.00059672,1.22E+10,0.76972,2.20E+10,0.30991,-2.42E-09,-1.70E-20,187.28,2.05E-17,5.52E+06,5.26E-05,3.41E-05,878.92,1.01E-14,0.64787,1.14E-17,1
0.58185,0.0010971,0.00029285,1.18E+10,0.92896,2.34E+10,0.31769,-1.62E-09,-1.27E-20,172.94,1.90E-17,4.67E+06,6.77E-05,3.72E-05,1115.8,1.26E-14,0.54994,1.13E-17,1
0.85976,0.0012543,0.00013569,9.47E+09,0.89444,1.48E+10,0.25326,-5.65E-09,-1.01E-20,109.43,5.90E-17,4.01E+06,0.0001485,2.74E-05,676.79,3.79E-14,0.18478,5.60E-17,1
0.86875,0.00040104,0.00098896,1.49E+10,0.62319,2.10E+10,0.24029,-6.99E-09,-8.02E-21,10.04,2.18E-17,5.18E+06,3.97E-05,1.95E-06,44.27,1.10E-14,0.049111,2.48E-16,1
0.70699,0.0013697,2.03E-05,1.20E+10,0.59904,2.17E+10,0.30356,-4.30E-09,-6.35E-21,161.4,3.14E-17,3.19E+06,4.99E-05,5.08E-05,672.72,1.44E-14,1.0177,2.15E-17,1
0.67345,0.0004901,0.0008999,1.26E+10,0.82671,1.84E+10,0.23269,-6.03E-09,-4.67E-21,56.646,1.24E-17,6.48E+06,3.36E-05,8.79E-06,272.29,6.89E-15,0.2619,2.53E-17,1
0.85553,0.0010208,0.00036921,9.26E+09,0.73756,1.24E+10,0.24428,-8.08E-09,-9.74E-21,109.4,1.87E-17,3.60E+06,2.84E-05,3.05E-05,469.71,1.03E-14,1.0712,2.19E-17,1
0.89764,0.0013351,5.49E-05,1.43E+10,0.64555,2.28E+10,0.28184,-8.63E-09,-1.06E-20,189.13,7.76E-17,8.28E+06,0.00015105,2.29E-05,455.57,1.97E-14,0.15153,4.33E-17,1
0.7162,0.0011433,0.00024673,1.36E+10,0.97728,1.49E+10,0.27314,-7.06E-09,-1.83E-20,108.26,4.92E-18,7.22E+06,1.84E-05,1.50E-05,464.03,3.09E-15,0.81873,6.66E-18,1
0.88912,0.001272,0.00011802,8.39E+09,0.6107,2.23E+10,0.2933,-3.82E-09,-2.78E-21,196.41,3.52E-17,5.99E+06,3.93E-05,3.29E-05,411.81,8.02E-15,0.83536,1.95E-17,1
0.90852,0.0012264,0.00016364,8.53E+09,0.88183,2.18E+10,0.25587,-9.62E-09,-7.58E-21,97.8,4.93E-17,1.62E+06,0.0001386,6.15E-05,1916.8,1.03E-13,0.44393,5.36E-17,1
0.61363,0.0011698,0.00022023,9.73E+09,0.68558,2.17E+10,0.299,-3.76E-09,-1.12E-20,103.22,2.20E-17,4.07E+06,3.79E-05,2.54E-05,368.82,8.79E-15,0.67055,2.38E-17,1
0.78034,0.00096256,0.00042744,8.10E+09,0.59289,1.87E+10,0.23952,-5.32E-09,-5.69E-21,97.486,1.57E-17,7.21E+06,1.60E-05,1.35E-05,146.79,3.11E-15,0.8449,2.12E-17,1
0.56437,0.00039396,0.00099604,1.30E+10,0.96422,2.24E+10,0.25619,-8.40E-09,-7.43E-21,157.62,9.06E-17,2.10E+06,0.0003699,7.72E-05,3607.9,2.11E-13,0.20865,5.86E-17,1
0.69123,0.0008371,0.0005529,9.34E+09,0.64858,1.49E+10,0.27883,-7.99E-09,-5.56E-21,153.26,3.87E-17,7.74E+06,5.33E-05,1.98E-05,278.18,8.06E-15,0.37178,2.90E-17,1
0.58225,0.00042159,0.00096841,1.13E+10,0.96718,1.88E+10,0.27832,-9.53E-09,-1.55E-20,159.64,8.28E-17,6.54E+06,0.00028934,2.46E-05,996.98,5.32E-14,0.08502,5.33E-17,1
0.69715,0.00096162,0.00042838,1.24E+10,0.72664,1.95E+10,0.31394,-4.15E-09,-1.64E-20,149.97,9.90E-18,6.21E+05,2.29E-05,0.00024939,5445.4,4.28E-14,10.88,7.87E-18,1
0.91548,0.0011373,0.00025267,1.53E+10,0.72384,1.60E+10,0.24128,-5.36E-09,-1.59E-20,9.5445,2.57E-17,5.63E+06,5.65E-05,1.70E-06,35.468,1.05E-14,0.030078,2.96E-16,0
0.70136,0.00042807,0.00096193,9.36E+09,0.94227,1.93E+10,0.25503,-4.58E-09,-1.04E-20,114.5,8.05E-17,7.94E+06,0.00022887,1.45E-05,497.78,3.56E-14,0.063316,7.14E-17,1
0.93781,0.0011706,0.00021943,9.59E+09,0.60276,1.56E+10,0.23045,-4.61E-09,-1.43E-20,134.15,5.24E-17,5.42E+06,5.81E-05,2.48E-05,296.42,1.24E-14,0.42632,4.19E-17,1
0.91262,0.00042172,0.00096828,1.09E+10,0.88908,1.31E+10,0.31074,-3.91E-09,-1.04E-20,43.568,2.32E-17,8.26E+06,6.61E-05,5.30E-06,190.28,1.06E-14,0.080229,5.57E-17,1
0.71215,0.00080044,0.00058956,1.46E+10,0.84279,1.61E+10,0.2627,-6.04E-09,-1.75E-20,91.175,3.03E-17,5.70E+06,9.18E-05,1.61E-05,480.82,1.71E-14,0.17523,3.55E-17,1
0.61267,0.00048262,0.00090738,1.21E+10,0.5862,1.97E+10,0.30965,-2.24E-09,-1.82E-20,195.2,4.23E-17,9.28E+06,6.97E-05,2.11E-05,399.76,8.90E-15,0.30265,2.23E-17,1
0.93276,0.00049436,0.00089564,1.04E+10,0.80218,2.16E+10,0.27905,-8.00E-09,-1.90E-20,88.68,9.03E-17,9.02E+06,0.00022425,9.87E-06,314.51,3.29E-14,0.044021,1.05E-16,1
0.72877,0.0010693,0.00032071,1.53E+10,0.63505,1.64E+10,0.23103,-9.79E-09,-1.41E-20,193.62,7.39E-17,8.59E+06,0.00014336,2.26E-05,369.49,1.52E-14,0.15733,4.12E-17,1
0.87644,0.00052528,0.00086472,1.31E+10,0.64378,1.27E+10,0.2585,-4.48E-09,-1.99E-20,1.6784,9.96E-17,9.84E+06,0.00015325,1.71E-07,3.0695,1.87E-14,0.0011149,6.08E-15,0
0.69096,0.00086175,0.00052825,9.18E+09,0.89869,1.48E+10,0.23156,-1.04E-09,-1.73E-20,56.03,4.65E-17,8.16E+06,0.00010859,6.88E-06,159.36,1.34E-14,0.063395,8.39E-17,1
0.69736,0.00044649,0.00094351,1.54E+10,0.61371,1.38E+10,0.22682,-7.42E-09,-6.33E-21,100.38,7.83E-17,8.56E+05,0.0001478,0.0001204,2499.4,2.04E-13,0.81462,8.16E-17,1
0.87656,0.00074322,0.00064678,1.36E+10,0.81442,1.95E+10,0.25916,-3.46E-09,-1.38E-20,46.835,5.30E-17,7.16E+06,0.00015051,6.57E-06,213.32,2.46E-14,0.043647,1.16E-16,1
0.70068,0.00064195,0.00074805,1.21E+10,0.62618,2.39E+10,0.22638,-1.73E-09,-5.32E-21,174.19,2.80E-17,8.77E+06,4.73E-05,1.99E-05,375.19,6.22E-15,0.42061,1.66E-17,1
0.90349,0.00045012,0.00093988,1.32E+10,0.77906,1.92E+10,0.25025,-5.44E-09,-1.94E-20,122.18,9.50E-17,4.42E+06,0.00023812,2.79E-05,867.52,6.87E-14,0.11702,7.92E-17,1
0.74968,0.0012788,0.00011121,1.40E+10,0.86759,1.60E+10,0.31047,-5.56E-09,-1.76E-20,42.069,5.04E-17,2.59E+05,0.00017719,0.00017394,4670.7,5.83E-13,0.98167,1.25E-16,1
0.88708,0.00085047,0.00053953,9.27E+09,0.63217,2.12E+10,0.30549,-8.73E-09,-1.69E-20,33.58,5.26E-17,1.11E+05,8.36E-05,0.00036113,5641.3,9.77E-13,4.3188,1.73E-16,1
0.64992,0.00066018,0.00072982,1.30E+10,0.92172,1.90E+10,0.24446,-2.57E-09,-7.85E-21,135.37,2.27E-17,4.65E+06,7.81E-05,2.94E-05,1060.3,1.84E-14,0.37576,1.73E-17,1
0.718,0.00058988,0.00080012,1.15E+10,0.9489,2.24E+10,0.2819,-7.45E-09,-6.77E-21,174.5,7.93E-17,3.24E+06,0.00028857,5.47E-05,2268.5,1.05E-13,0.18947,4.65E-17,1
0.63575,0.001348,4.20E-05,1.49E+10,0.78903,1.86E+10,0.25837,-4.67E-09,-9.08E-21,36.948,6.35E-18,4.11E+05,1.95E-05,9.13E-05,1809,4.26E-14,4.6879,2.36E-17,1
0.84014,0.00067899,0.00071101,1.25E+10,0.65225,1.66E+10,0.27449,-3.73E-09,-5.46E-21,131.36,3.71E-17,9.03E+06,6.22E-05,1.46E-05,279.78,8.32E-15,0.23436,2.97E-17,1
0.82017,0.00052977,0.00086023,1.40E+10,0.66491,1.34E+10,0.23229,-5.37E-09,-4.95E-21,65.242,7.18E-17,3.07E+05,0.00013476,0.00022838,4501.1,5.14E-13,1.6948,1.14E-16,1
0.7265,0.00045802,0.00093198,8.19E+09,0.70921,1.98E+10,0.2706,-3.91E-09,-1.49E-20,168.2,2.96E-17,8.39E+06,4.30E-05,2.01E-05,355.52,6.73E-15,0.46728,1.89E-17,1
0.70542,0.00098588,0.00040412,1.22E+10,0.82942,2.23E+10,0.30155,-6.89E-09,-9.64E-21,78.744,7.76E-17,5.24E+06,0.00022152,1.51E-05,425.13,4.32E-14,0.068224,1.02E-16,1
0.65782,0.00058708,0.00080292,8.30E+09,0.716,1.93E+10,0.28635,-2.10E-09,-1.25E-20,132.05,5.31E-17,1.77E+06,8.22E-05,7.53E-05,1313.2,5.40E-14,0.91567,4.11E-17,1
0.56405,0.0005558,0.0008342,1.05E+10,0.85074,1.99E+10,0.28142,-2.85E-09,-6.51E-21,137.3,3.98E-18,9.81E+06,1.06E-05,1.40E-05,407.68,1.47E-15,1.3278,3.61E-18,1
0.6785,0.00088538,0.00050462,1.33E+10,0.61171,1.81E+10,0.24221,-5.74E-09,-1.84E-20,81.792,5.11E-17,1.80E+06,8.96E-05,4.59E-05,762.13,5.08E-14,0.51218,6.67E-17,1
0.81485,0.00057001,0.00081999,1.05E+10,0.62034,1.64E+10,0.30207,-8.31E-09,-3.46E-21,50.097,2.06E-17,9.62E+06,2.81E-05,5.22E-06,85.26,4.37E-15,0.1855,5.13E-17,1
0.93457,0.00059112,0.00079888,1.42E+10,0.64697,1.89E+10,0.26007,-4.35E-09,-1.62E-20,81.029,2.58E-17,1.48E+06,4.77E-05,5.57E-05,1230.8,4.21E-14,1.1692,3.42E-17,1
0.77166,0.0010702,0.00031977,1.52E+10,0.85614,1.44E+10,0.22561,-3.01E-09,-1.95E-20,54.057,5.32E-17,6.31E+06,0.00015363,8.58E-06,206.67,2.08E-14,0.055845,1.01E-16,0
0.6701,0.0010234,0.00036663,1.52E+10,0.59627,2.31E+10,0.25238,-2.37E-09,-1.04E-20,121.05,9.68E-17,9.05E+06,0.00019104,1.34E-05,237.97,1.93E-14,0.070093,8.11E-17,0
0.76879,0.00044264,0.00094736,1.06E+10,0.65994,1.64E+10,0.26949,-9.21E-09,-6.96E-21,43.939,8.45E-17,3.65E+06,0.00012954,1.21E-05,224.62,4.57E-14,0.09343,2.04E-16,1
